Component_ID,Lot_ID,Time_hr,Leakage_uA,Voltage_V,Current_mA,Prop_Delay_ns,Temperature_C,Defect_Label
C_00278,L_018,0,8.778408761247624,3.3249616976155747,17.980161688301493,4.18701612416412,56.1892800289978,0
C_00278,L_018,24,8.972816393538926,3.343557846154906,18.138334844922312,4.209127331042906,55.29264335867445,0
C_00278,L_018,96,9.944350585414485,3.3326252622211605,17.675522048340543,4.197626826383244,59.25673234118423,0
C_00278,L_018,168,9.960800990278145,3.282469350184214,18.197467435512763,4.273083525281573,62.74290654795491,0
C_00279,L_019,0,7.621837122877676,3.349961646868648,18.45076914900668,4.23777289408473,54.42020973364323,0
C_00279,L_019,24,7.706580437606682,3.2637073646558648,18.351783102621518,4.221785041335209,55.82561831064107,0
C_00279,L_019,96,7.893137083817863,3.2964555213449898,18.076520487852285,4.244247331591713,61.11462540904251,0
C_00279,L_019,168,8.236546117688547,3.299487610945679,17.523613229420835,4.131615769893838,61.23574125348303,0
C_00280,L_020,0,8.60343611960577,3.349050141596056,17.980676512669465,4.238132142065711,57.00962160008967,0
C_00280,L_020,24,8.598765028535741,3.283062272077984,17.07276197379406,4.253626547540734,55.601380076169434,0
C_00280,L_020,96,9.002907093016155,3.270500707959683,17.908038253558672,4.279111120993819,58.80146964446295,0
C_00280,L_020,168,9.303983289492923,3.2911388001005926,17.534539003457837,4.254533509648461,65.51253462098727,0
C_00281,L_001,0,8.46468013125236,3.340356152359372,18.246131781757217,4.226792936836658,55.087087696709226,0
C_00281,L_001,24,8.619428668526774,3.3520802739764757,18.59675808151651,4.128259273706045,52.94255616921767,0
C_00281,L_001,96,8.657682569681226,3.3427775390090715,18.10992522702416,4.177859606182172,59.19531757220825,0
C_00281,L_001,168,8.647135721144904,3.272875967413585,18.01639967662184,4.248827014738133,63.04098953224894,0
C_00282,L_002,0,6.744818517194672,3.305729570869604,18.029688526397702,4.268575212814264,56.211622886222585,0
C_00282,L_002,24,7.048583350772361,3.321373993829117,17.403143099377793,4.1933075288808235,55.86669371112318,0
C_00282,L_002,96,7.274641360886994,3.3212101612240708,18.249372668286977,4.178624136230282,59.024558558419955,0
C_00282,L_002,168,7.788099006406043,3.279215857530067,18.065325051178657,4.207273572922455,63.16403904399265,0
C_00283,L_003,0,8.196513146754384,3.3256517992538384,17.72038052637862,4.174979813924169,56.69291542517465,0
C_00283,L_003,24,8.560454502815533,3.3052166474740994,18.342517747412845,4.190600745932602,57.59860504341571,0
C_00283,L_003,96,8.399439239371773,3.3226016237325062,17.68796400097469,4.267977682368943,59.5613874181659,0
C_00283,L_003,168,8.659199527363953,3.318968200516358,18.010738989535312,4.203083667428587,62.62099899801621,0
C_00284,L_004,0,8.351260925224883,3.3002571681834367,18.389063337987444,4.1960061850451424,54.20457733343596,0
C_00284,L_004,24,8.476233726471898,3.294057909039868,17.923035545272022,4.149477199996537,58.31281605624961,0
C_00284,L_004,96,8.800171882087215,3.3283957462212532,17.985093273287095,4.189185660986801,58.327356355318145,0
C_00284,L_004,168,9.566185057940492,3.331384561522694,17.61610950124418,4.195190055192254,64.47184169472791,0
C_00285,L_005,0,9.808917882259854,3.3251824766839526,17.742847693082282,4.208777598344797,54.678847522124705,0
C_00285,L_005,24,9.596255503697677,3.3003086364356533,17.498524656127177,4.162799637265785,57.254729225917615,0
C_00285,L_005,96,10.267464529039191,3.2919494342840463,17.708211843764218,4.210633611104427,58.89570847845221,0
C_00285,L_005,168,10.635243413681433,3.3282846690489576,17.964358181555394,4.206894040267992,61.623644726080286,0
C_00286,L_006,0,9.244747691924974,3.296933094472132,17.94639373482765,4.229744280003987,55.64418094791744,0
C_00286,L_006,24,8.895658904259916,3.246109828035411,18.253529476948238,4.305020062952525,58.1172563446947,0
C_00286,L_006,96,8.613605682905474,3.307045740610465,17.42369073689652,4.257883576142183,60.31835782753993,0
C_00286,L_006,168,8.93606721657157,3.278555499950204,17.754098374103403,4.274446025834419,61.85294089436649,0
C_00287,L_007,0,8.17551374787369,3.2687179841619325,18.05038165864997,4.239209350748907,53.625726434935935,0
C_00287,L_007,24,8.878226238420046,3.2820624894442942,17.892894724704053,4.158959788329367,55.470435351950506,0
C_00287,L_007,96,9.222405425413745,3.255954575976595,17.844227069114385,4.259162622453431,60.76034265291,0
C_00287,L_007,168,9.19618174273562,3.330536805005189,18.035202966460577,4.237010522837605,61.26366537428928,0
C_00288,L_008,0,9.591803657415465,3.2770004972231574,18.43963386769292,4.145128977688361,54.92563934435862,0
C_00288,L_008,24,9.897869964275573,3.2874249371820308,18.125919119258604,4.304723389874567,55.8397682972677,0
C_00288,L_008,96,10.37627519821017,3.325383295609546,18.107812639865486,4.266144859419884,59.42551026301272,0
C_00288,L_008,168,10.985194439355645,3.255406877797636,17.27111938778472,4.141572052382916,63.19762514378366,0
C_00289,L_009,0,8.740981798073038,3.293895327022458,17.62026521615805,4.224890349930808,56.50669283910326,0
C_00289,L_009,24,8.615395899455768,3.3297087480151335,18.15957952234876,4.192745680012926,55.177459759406254,0
C_00289,L_009,96,8.966051248716408,3.309575328761292,17.632418443931044,4.291387372927854,60.34114815310903,0
C_00289,L_009,168,9.416206021775615,3.295278278767388,18.363193702044732,4.244368939961046,62.30445603878853,0
C_00290,L_010,0,9.620155401769091,3.2935326755189536,18.015617730213954,4.179062134300794,56.290762481534635,0
C_00290,L_010,24,9.676075720367841,3.274894136846745,17.57604653016715,4.266578894599433,55.727133640235024,0
C_00290,L_010,96,9.990356425252525,3.2887390340543536,18.056826511756906,4.182144350820557,60.3208866824946,0
C_00290,L_010,168,9.530022538778578,3.317123863916375,18.145563337571552,4.2126978135013635,63.171961402377235,0
C_00291,L_011,0,8.015948775353621,3.312797397801231,18.933503127664256,4.259420859545772,55.87325549443931,0
C_00291,L_011,24,8.199409410121982,3.310536268513883,17.968373135093543,4.14616662841156,54.33670361165236,0
C_00291,L_011,96,8.502051084473464,3.3478581352150942,17.88604708382215,4.255291563984493,60.03380771319676,0
C_00291,L_011,168,8.526644316583646,3.3180415489952373,18.48767885127332,4.176704290957024,61.47949391624403,0
C_00292,L_012,0,8.682500285951082,3.289126037521596,17.887934382325287,4.154808184068158,54.78253620843343,0
C_00292,L_012,24,8.903546671460001,3.301823122292928,17.54896150500723,4.189551979146137,55.36482704650724,0
C_00292,L_012,96,8.57023552796423,3.334008493476161,17.935882909026027,4.284200635615477,57.654515426028695,0
C_00292,L_012,168,8.912005673243048,3.316022353963553,16.797335588001268,4.223197572946143,62.885582593804735,0
C_00293,L_013,0,8.29164495495891,3.3310534654656894,17.88195846348855,4.1638218709481585,56.15761527299634,0
C_00293,L_013,24,8.611659306570628,3.338461632850713,18.153279912821045,4.210369213978297,56.37938104390259,0
C_00293,L_013,96,9.30221967854515,3.3195901273574324,18.63875856276673,4.2329187250879805,60.652205070855096,0
C_00293,L_013,168,9.785898755162652,3.2977275964979462,18.0149609323551,4.283863076691876,63.20118175767204,0
C_00294,L_014,0,9.943718119606192,3.32001045894788,18.142011564388813,4.187125091592402,54.45573810723326,0
C_00294,L_014,24,9.792286950875221,3.283391545510675,18.058069047864254,4.212759818968442,56.54089303731466,0
C_00294,L_014,96,10.306425849863754,3.3322208098077746,18.436453962144935,4.19752149316287,59.120954491124294,0
C_00294,L_014,168,10.505313029715879,3.269106350535851,18.302728220323985,4.220845265638278,63.906985805026046,0
C_00295,L_015,0,10.420334291680387,3.30409305637645,17.5483397683651,4.1304405109120035,55.85338018832143,0
C_00295,L_015,24,10.55187990117448,3.2473615180447752,17.75505519347726,4.192238335817881,55.095786211959265,0
C_00295,L_015,96,10.996314805761225,3.291462154640465,18.775752222655736,4.235057239831053,59.31291670724602,0
C_00295,L_015,168,11.658078540519869,3.299292166608693,17.65442005481693,4.184234791290246,62.327639067722224,0
C_00296,L_016,0,9.274601552296199,3.302950243828228,17.112283099112773,4.198370145687313,53.686364335562956,0
C_00296,L_016,24,9.459390135093397,3.355744877879874,18.56299926704048,4.260100218132892,57.18443306407506,0
C_00296,L_016,96,9.802043067231203,3.3040767551983174,18.4381831320441,4.186201971235629,62.93153169452576,0
C_00296,L_016,168,9.836390058769986,3.309949613939072,17.70664091039108,4.187522860005531,63.129223583393966,0
C_00297,L_017,0,8.617431059337676,3.2713183377134634,17.60266264224871,4.216576933179145,52.686974637139905,0
C_00297,L_017,24,9.172843570628405,3.318820045573544,18.482356330282197,4.226478704801222,56.40558375934311,0
C_00297,L_017,96,9.483962532980415,3.3229853197935024,18.169242915399295,4.259414303405835,59.823043742338356,0
C_00297,L_017,168,9.538781783669444,3.2923552383587067,18.518707294866708,4.27785579987803,60.18505410899592,0
C_00298,L_018,0,7.384455696651869,3.2941428574418157,17.856807087540336,4.137663308811325,53.59426577676848,0
C_00298,L_018,24,7.846087697261224,3.3263510399040914,17.804945101599962,4.20055954854396,56.922710711048225,0
C_00298,L_018,96,8.429396900147612,3.2291438804341692,17.569375042954903,4.208793062283101,59.534915973545395,0
C_00298,L_018,168,8.480822516247343,3.296848111590752,17.70404125104339,4.217578757044107,61.69731571810139,0
C_00299,L_019,0,9.029866809432772,3.29981409133386,17.21685619559951,4.218462156718451,54.45616631923752,0
C_00299,L_019,24,9.386935245133902,3.314776336891062,18.526529881898846,4.161702705394261,55.601655667520994,0
C_00299,L_019,96,9.236679715637909,3.282370219776767,18.563447441028867,4.268071051688329,59.125764602003656,0
C_00299,L_019,168,9.678295574795463,3.298095108199401,18.263522538814403,4.14460758945854,61.62224004623465,0
C_00300,L_020,0,7.432476409825097,3.304052295213971,18.1870496864699,4.1943312761782465,52.66115371729849,0
C_00300,L_020,24,7.769791545907644,3.307130148159144,17.70884252012184,4.203651773010147,55.70394908000011,0
C_00300,L_020,96,8.241658039305683,3.3196580917072893,18.546550585179276,4.184147132719444,60.031231398616,0
C_00300,L_020,168,8.204613481823852,3.2964106838340457,17.5463887689887,4.265637345062273,62.370980512494,0
C_00301,L_001,0,9.008467995771845,3.317995699523284,17.395061794413465,4.194173557072102,55.77005277881663,0
C_00301,L_001,24,9.9629704643549,3.2842890599704466,17.232174031305778,4.15887486843554,56.07321090937019,0
C_00301,L_001,96,12.509320266996347,3.3420937030656246,19.69080732686757,4.211832639740688,59.49817098857548,0
C_00301,L_001,168,15.34368033517724,3.285247238696064,20.436872295516732,4.171429675194468,62.961130467862276,1
C_00302,L_002,0,9.337632332229417,3.3127412690801568,17.887176489274975,4.178621175131497,54.15097204479527,0
C_00302,L_002,24,10.046238574715517,3.2910486430197325,17.795809019356764,4.148700386940641,56.78630014824738,0
C_00302,L_002,96,11.833578810165788,3.2919587912839505,18.089446804869922,4.238491519080865,65.37888297754688,0
C_00302,L_002,168,13.846663755606507,3.293983243034107,17.74485074882644,4.173243374347102,73.84187856632856,1
C_00303,L_003,0,7.9820807299044825,3.275863583052203,17.25255364994684,4.232776244834592,54.05645665401702,0
C_00303,L_003,24,7.910327908181339,3.272653821467564,18.19036618862868,4.39999630845872,55.57355962841813,0
C_00303,L_003,96,8.310803121017269,3.3267907959972267,17.18529943303876,4.858674745716507,59.0877399382212,0
C_00303,L_003,168,8.151074335855814,3.2975624192770807,17.676473835658697,5.20440912916381,65.93292036279165,1
C_00304,L_004,0,7.93816715271286,3.2956953709676218,18.231652906633084,4.152651146889389,54.86491611163841,0
C_00304,L_004,24,8.584357633277973,3.283939333007289,17.938191155886216,4.186231040909835,54.167376716093166,0
C_00304,L_004,96,8.915366548860291,3.314498346043232,,4.153206491491088,60.22913381632714,0
C_00304,L_004,168,8.918582820364206,3.2569512182613347,18.3687034140785,4.171547177684741,62.5212422696077,0
C_00305,L_005,0,9.534326168763302,3.2692013194478946,18.2806543469156,4.180072303062626,54.70209576084139,0
C_00305,L_005,24,9.585553119098448,3.2883562997898657,17.85367826864831,4.240130053255512,54.83817475695112,0
C_00305,L_005,96,10.496904527431155,3.266873509179366,18.726943622930367,4.167911003695162,58.629059460265694,0
C_00305,L_005,168,10.643332057533684,3.2914067832115537,18.360610756359996,4.274993071889153,62.99878412095606,0
C_00306,L_006,0,9.117593276208645,3.2752112421856325,17.4841645924221,4.182497067720635,55.221106266885464,0
C_00306,L_006,24,9.010347737731678,3.2988411574354806,18.682211306047286,4.247019299905823,56.44238390007508,0
C_00306,L_006,96,9.391358861870035,3.3114957576616204,16.957157287406623,4.252977593206736,58.86920767959657,0
C_00306,L_006,168,10.260751562298863,3.2568258628605884,18.413165801343524,4.210979646527432,62.74369505054011,0
C_00307,L_007,0,8.329969357229377,3.344628195049147,18.453622618287266,4.176244186841771,55.714897488054056,0
C_00307,L_007,24,8.015459194825723,3.3368306086409865,17.64982157207496,4.26135205190171,54.93822204251613,0
C_00307,L_007,96,8.481739246217298,3.292328292185992,18.29730281085101,4.207952598057957,60.20151502046305,0
C_00307,L_007,168,8.708206663797691,3.2964006972694717,17.64074934956753,4.238993071018426,62.556944050237426,0
C_00308,L_008,0,8.192568206217432,3.3433768490628566,18.695975134843607,4.2353513984504785,54.455368169974975,0
C_00308,L_008,24,8.473522669943973,3.3345581861474116,17.840776483094665,4.176840615688966,55.67748432040802,0
C_00308,L_008,96,8.87110751458135,3.344210633212846,17.3707236401895,4.229298823882809,61.818110182192314,0
C_00308,L_008,168,9.237154223469327,3.293399887693305,17.47451163708071,4.2582937221774095,65.48529911905993,0
C_00309,L_009,0,8.211151370169057,3.328872132768142,17.98578686285409,4.1538340425765234,53.51859726424887,0
C_00309,L_009,24,7.957205882652088,3.272369878979562,17.207046894387354,4.176304251867107,57.9859456019483,0
C_00309,L_009,96,8.187455597053635,3.318610218342443,17.831069926211146,4.222799163855978,57.825862824392644,0
C_00309,L_009,168,8.587783533680474,3.3480225205521505,17.843181264887896,4.230377177504786,62.13199840856132,0
C_00310,L_010,0,7.578226997755264,3.296920492606027,18.275210714259362,4.22684049708844,54.42735204526616,0
C_00310,L_010,24,7.719272723228123,3.281025378400172,18.350070399012395,4.186534645376196,55.599928735441885,0
C_00310,L_010,96,7.84036669642391,3.3012493993676646,17.516387834238706,4.218473707958981,59.99089810978704,0
C_00310,L_010,168,8.227093669171317,3.2986243008402423,18.06030201427556,4.190345717869396,63.0530254019515,0
C_00311,L_011,0,8.600510355826705,3.3068273526407888,18.527450817364514,4.120829900932649,57.81487964675321,0
C_00311,L_011,24,8.405088793467742,3.265535896409947,17.89352751399825,4.210369122766654,53.07364145745634,0
C_00311,L_011,96,8.473350230193663,3.3099907671540016,18.006475361918504,4.222471800968752,60.6759259694373,0
C_00311,L_011,168,9.128478635318862,3.2974122837892565,18.798382000576694,4.183384453852711,62.37627365909568,0
C_00312,L_012,0,9.148795899253047,3.29252066302026,16.8021155982792,4.077485275073028,54.60670909999988,0
C_00312,L_012,24,9.362688996134624,3.3471835236563985,17.99211228827302,4.150437465062942,57.669763735198,0
C_00312,L_012,96,9.462088893723491,3.2748240443928722,18.74185862533824,4.298151543757179,59.06792796024737,0
C_00312,L_012,168,9.776867013794957,3.267625825538139,18.695895253270223,4.218052272433962,63.573936840876215,0
C_00313,L_013,0,8.354022452274497,3.2639383287288584,18.489189235163597,4.195823558354573,54.29714616521298,0
C_00313,L_013,24,8.407339500495535,3.2965950072804002,17.45445715726862,4.232533136063583,57.53341817561796,0
C_00313,L_013,96,8.703865259514533,3.3000261796520634,18.05455088266021,4.140327550962719,58.52042062660086,0
C_00313,L_013,168,9.282440000229627,3.2905415491369023,17.898870710604005,4.221496242033709,62.72303296141438,0
C_00314,L_014,0,8.635760867818162,3.2737206013183227,17.831483149731383,4.144734747042597,54.95638465159971,0
C_00314,L_014,24,8.506825584180875,3.278745009159853,18.04151952006443,4.153998848547039,57.27251548344556,0
C_00314,L_014,96,8.46049311862215,3.273330519061065,18.610801912799914,4.179246695320125,58.33123393367608,0
C_00314,L_014,168,8.772649990987185,3.3189883436440804,17.53826309958091,4.21656911711047,63.55947014718178,0
C_00315,L_015,0,8.490273194328996,3.3171262240912625,18.962178511718342,4.134814556380628,55.756510345576196,0
C_00315,L_015,24,8.737566839161238,3.289572794321451,17.850259485751558,4.149973566519128,55.13187869177467,0
C_00315,L_015,96,9.073776300755936,3.294994679759437,18.470623766292313,4.207364034285595,61.25617583568858,0
C_00315,L_015,168,9.636721679014512,3.2942500200993052,17.65933669536729,4.223209243668119,61.824726999716674,0
C_00316,L_016,0,7.62815474757652,3.336026919456,17.80299202573266,4.1709673322106715,55.13865942779736,0
C_00316,L_016,24,7.675153946586764,3.2977258776302167,17.626186018529204,4.121219447021535,55.4855407888409,0
C_00316,L_016,96,8.122050946556222,3.303406457656337,18.539799511421624,4.28679089032998,58.898313770373726,0
C_00316,L_016,168,8.653609639781692,3.3191693573065777,18.769454665167324,4.289034145371651,63.91120052575016,0
C_00317,L_017,0,9.248374908971746,3.2915540667162433,18.279563224902773,4.1711860785056265,54.75372139367516,0
C_00317,L_017,24,8.969107325218152,3.3430772473693127,17.900786437836157,4.2203660746363205,55.913529691121255,0
C_00317,L_017,96,9.858757578304647,3.3361085925523355,17.441217984531885,4.3044664921553375,61.320772605082254,0
C_00317,L_017,168,10.25402806322782,3.335626983315636,17.474114301304784,4.20345540484922,64.30453223818652,0
C_00318,L_018,0,9.711766986253794,3.349230645420554,17.287670061124995,4.264385242281265,55.67254932995056,0
C_00318,L_018,24,9.579090859863088,3.269449890326005,17.510466583139884,4.218283751041015,55.471492251078466,0
C_00318,L_018,96,9.923535598201408,3.283425848825756,17.45413478736811,4.187459062717033,58.23663027369094,0
C_00318,L_018,168,9.871092686492963,3.30085525295832,18.31329335782624,4.258296858064678,63.40404863010757,0
C_00319,L_019,0,8.48765020948613,3.263481867350701,17.599226266346587,4.171232524161483,55.09131337470702,0
C_00319,L_019,24,8.331684269020197,3.3176760181274223,17.277690059343712,4.138954109255081,55.893470516392696,0
C_00319,L_019,96,8.634264129984702,3.263633903178547,17.726963020808597,4.192529675874665,59.17076199761482,0
C_00319,L_019,168,8.890431564778808,3.2834605278894107,18.665026335003724,4.234528185589343,62.52804246357343,0
C_00320,L_020,0,8.288670400960676,3.2849904392770912,18.34530241397426,4.2016741790313,55.14881838232672,0
C_00320,L_020,24,8.40227208222207,3.304924482614815,17.881972820542774,4.222407093530036,57.93273696259566,0
C_00320,L_020,96,8.772040155410778,3.3019617519544253,17.817460815369223,4.190186825128472,59.35488853887597,0
C_00320,L_020,168,8.869438774979178,3.2794997199340123,18.494166713484486,4.163282597839937,61.54435729776155,0
C_00321,L_001,0,8.802356812163868,3.289367870070047,18.063492921972962,4.222857969020654,52.41730352245164,0
C_00321,L_001,24,8.628464222058696,3.324934614592659,18.233581820814816,4.272578102744149,57.01421201019581,0
C_00321,L_001,96,9.353087803422948,3.3225269710059413,17.18741244340428,4.313015535706943,60.198221622854085,0
C_00321,L_001,168,9.688939629252342,3.3006698360779856,18.477490615921162,4.187460843565368,62.310787069827335,0
C_00322,L_002,0,8.881981450297774,3.323398566032539,17.02616540783712,4.196577092808456,56.894803733907864,0
C_00322,L_002,24,8.939992750548917,3.324028930342946,17.835343089688145,4.204094341344242,56.6355191049271,0
C_00322,L_002,96,8.779740708450777,3.3147337625409583,17.8497518283029,4.172078703589285,60.98890068872656,0
C_00322,L_002,168,9.701008624177668,3.325978595787104,17.939199136092018,4.250029638550438,63.40385306913117,0
C_00323,L_003,0,8.873305403310072,3.3209463337217033,17.981033933829288,4.158152711210777,54.16830333761415,0
C_00323,L_003,24,9.242087911903,3.2863305394433944,18.14867449004519,4.251731133425622,54.1210217402462,0
C_00323,L_003,96,9.398365686874026,3.2957326463445282,18.170884294032582,4.2581378285082465,58.00071919920439,0
C_00323,L_003,168,9.823186210974063,3.3257880943748424,17.91613032121945,4.209502120284275,61.40465782240511,0
C_00324,L_004,0,8.788945053041665,3.2754506923596085,18.445619923967225,4.2466713264876095,55.698823128840544,0
C_00324,L_004,24,8.535204543053762,3.2971313573499974,18.087482644623257,4.156358847631385,56.366156615285504,0
C_00324,L_004,96,8.89917982830193,3.3151823056246608,18.074679891705923,4.142740101978859,59.139262895136156,0
C_00324,L_004,168,9.491408527361983,3.31291035706886,17.823810404810057,4.182940823970279,63.421757833898376,0
C_00325,L_005,0,7.897041285255998,3.2952320030547972,17.809506202951567,4.185943869279781,55.02259011589726,0
C_00325,L_005,24,7.8091806609976535,3.286050699786345,19.482234348765665,4.21898338924128,59.152126885465464,0
C_00325,L_005,96,8.33210216534662,3.277249027769971,18.409077678512293,4.200132937396602,57.915451772344134,0
C_00325,L_005,168,8.702575443383063,3.314160033816481,18.43784524685214,4.2323967871807975,62.472244980612714,0
C_00326,L_006,0,8.138141681177991,3.3450410651086626,18.38271924144086,4.208479301990865,56.45105847122135,0
C_00326,L_006,24,8.25580002977414,3.268719030360125,17.959467511886128,4.210990316556504,56.444640980078525,0
C_00326,L_006,96,8.643504749572216,3.3005326872588774,18.348161350994445,4.235095923814058,59.072126425908735,0
C_00326,L_006,168,8.688250105416412,3.344768068467029,17.936149050642985,4.211764541852195,63.20058394510181,0
C_00327,L_007,0,8.449723383579922,3.3111098350894417,17.951624930506174,4.22476471940055,56.85286965760063,0
C_00327,L_007,24,8.248377743264284,3.308452648037658,17.80147901387455,4.212233427702995,56.2314135209804,0
C_00327,L_007,96,8.638293740344906,3.2845215760631095,18.319561358794445,4.172318968853409,59.81649368217453,0
C_00327,L_007,168,8.681706133828287,3.2731987056906577,18.45704802752355,4.176237900952408,62.31292001805451,0
C_00328,L_008,0,7.931892880490472,3.2746992749770865,18.37482804343021,4.233869449767643,54.31530075777562,0
C_00328,L_008,24,8.198104134539578,3.3018397277754867,17.764030499877908,4.169544084876216,57.02959222780528,0
C_00328,L_008,96,8.645784139323473,3.282667394319989,18.01792429570041,4.196566824852028,61.11931520354258,0
C_00328,L_008,168,8.946867223152537,3.28961268339402,17.57135850016694,4.1558346978343295,61.6461471531531,0
C_00329,L_009,0,7.217783404026813,3.3162684856914306,17.970504056197665,4.223075412423946,54.8978860354901,0
C_00329,L_009,24,7.311202853850688,3.3028529392784653,17.431796469591756,4.223720397968323,55.923364194631894,0
C_00329,L_009,96,7.850805317959798,3.291538606343952,18.47814008233946,4.163666501027897,58.44684952361281,0
C_00329,L_009,168,7.986731188612331,3.3292624273356686,18.749974008741717,4.2166546465472345,62.186676359125414,0
C_00330,L_010,0,9.601829362098053,3.310505012671581,16.9462381316146,4.155136359533875,56.318521146835565,0
C_00330,L_010,24,9.64111827330183,3.3106737402697295,18.407906154365563,4.182090049434127,56.70286930055406,0
C_00330,L_010,96,10.109809651285653,3.275854692020395,17.954453898892837,4.2126550535669525,58.40868502461953,0
C_00330,L_010,168,10.814353880814718,3.2820149045078253,18.62614493066489,4.173350430547515,62.632787852283826,0
C_00331,L_011,0,8.475297877373043,3.3138767430017833,18.189530587648903,4.1784024328562905,56.35762858270398,0
C_00331,L_011,24,9.814985181023472,3.3117925166265656,18.61200322772466,4.229029056270885,56.88199706743484,0
C_00331,L_011,96,12.348953904516064,3.2745810106290367,19.163122305257417,4.295049099818969,57.8182566426024,0
C_00331,L_011,168,14.919258997850857,3.3288145644725344,20.07354534872093,4.197103234232412,62.69608606840943,1
C_00332,L_012,0,9.487254648168388,3.290088352948837,18.69293316893861,4.175752522094635,53.12608354584817,0
C_00332,L_012,24,10.323240437878088,3.2787264194047108,17.91305414065881,4.217687868108635,58.83289973989969,0
C_00332,L_012,96,11.895102705845492,3.29437699281235,17.889719592782985,4.210528964279754,64.25689938264927,0
C_00332,L_012,168,13.718782977257597,3.2850293413635803,17.75017272404261,4.210256496447006,73.08551765869427,1
C_00333,L_013,0,8.172012536373407,3.2817383435272762,17.874032478208715,4.165755392518776,55.38872757050322,0
C_00333,L_013,24,8.589130277091753,3.3044192419556473,17.782546181415544,4.344368843185082,58.09789476062782,0
C_00333,L_013,96,8.816364558823109,3.276574789285106,17.875168386859727,4.6776033373479,58.113124414265286,0
C_00333,L_013,168,9.37163485877176,3.3207599437276882,18.593567701161852,5.270508850786837,61.64639614986777,1
C_00334,L_014,0,9.22250522589608,3.3016141993596846,19.12231026737186,4.18539608095957,53.755298864481254,0
C_00334,L_014,24,9.079729347482457,3.333401214931467,18.763511281754603,4.161224860015629,58.51033216859372,0
C_00334,L_014,96,9.19759762785964,3.269251387793544,,4.200706293761468,58.98943087747953,0
C_00334,L_014,168,9.759238951458245,3.253565329157127,18.579044701780674,4.201036233466403,63.062839587828165,0
C_00335,L_015,0,8.913806584565554,3.2469090635239266,18.0257074260541,4.208028274326464,56.64495587291661,0
C_00335,L_015,24,9.088599922065942,3.2909745391318426,17.39576072282287,4.2290022529432285,54.901744111889,0
C_00335,L_015,96,9.377015415319885,3.2884355288178226,18.555965368858867,4.206934782100493,58.89495839035121,0
C_00335,L_015,168,9.758961235887549,3.3115716705563725,18.6071931218028,4.24091443269946,63.094919784654984,0
C_00336,L_016,0,8.898105483228553,3.294875315160022,17.67336118087805,4.15741851900976,53.34370882802661,0
C_00336,L_016,24,8.944060911705579,3.293586861066435,17.9687581349315,4.170420706097635,53.89624625381246,0
C_00336,L_016,96,9.500234006112189,3.327264339684346,17.927268406188823,4.236424663827497,59.66613882664844,0
C_00336,L_016,168,9.71783916581774,3.2977335456065706,17.443969155302092,4.210675166471323,63.24385651475363,0
C_00337,L_017,0,8.071054756488817,3.3143103895640795,18.40841800618905,4.169433289684632,53.38917479504056,0
C_00337,L_017,24,8.210703119231983,3.338678156988569,17.333401472662437,4.165698755340015,56.16415830950576,0
C_00337,L_017,96,8.455843861503968,3.252725154752418,17.737852435493327,4.097816499712855,62.93678356271187,0
C_00337,L_017,168,8.978207337974267,3.277208440595781,17.788174234986823,4.251946166214756,63.28910485494738,0
C_00338,L_018,0,7.244428903863724,3.29265332756316,17.431312356267064,4.208572539436861,54.72626178194123,0
C_00338,L_018,24,7.528249668786845,3.305009987512007,18.09301053262321,4.144290562961653,55.96377744064116,0
C_00338,L_018,96,7.518478043151545,3.2958350423087595,18.471718969375864,4.179794006310753,60.16253843340242,0
C_00338,L_018,168,7.986678165014946,3.318819610934109,17.55872063515466,4.127548270174922,64.6214211941508,0
C_00339,L_019,0,9.586425661857966,3.2784610279780546,17.809130133796074,4.22099561457268,54.10576303501424,0
C_00339,L_019,24,9.47215711150782,3.327228429597834,18.09499983462951,4.252039910615805,54.80653374491929,0
C_00339,L_019,96,9.843294281198384,3.2415814655910653,17.50240246715311,4.239104793066809,60.93175140103577,0
C_00339,L_019,168,10.133134420822243,3.3084620153422257,18.66130681309268,4.191999212141823,61.13969829565765,0
C_00340,L_020,0,8.156794174710512,3.326231708722145,17.640385275137188,4.204806437335162,55.42109556377212,0
C_00340,L_020,24,8.209014419304875,3.320992748413999,18.06703134355906,4.233696685668948,56.67711239515357,0
C_00340,L_020,96,8.638302312293993,3.2841902060787658,17.71615273266395,4.25754728776858,59.80435350108717,0
C_00340,L_020,168,8.675908923844618,3.3045215856163708,16.931800775909057,4.192042393452023,63.7626125334244,0
C_00341,L_001,0,8.479770749260295,3.290193659546596,18.152222500722246,4.2186115950159335,55.141495203599234,0
C_00341,L_001,24,9.088628996687167,3.2958586046843963,17.400547156765562,4.193961995575929,57.29768399645838,0
C_00341,L_001,96,9.105126825558763,3.2728705157472353,18.678908208511785,4.197748980510898,58.05753849655121,0
C_00341,L_001,168,9.656582177025442,3.2552362245137023,18.42125090621837,4.128112074405776,63.263852835628036,0
C_00342,L_002,0,7.845880597430644,3.2540509629236256,17.639508018449053,4.170049680495214,55.27658757211583,0
C_00342,L_002,24,8.245232839905547,3.2696599305465215,18.135440673497172,4.208474738631574,55.215144948671046,0
C_00342,L_002,96,8.328590059022542,3.3197782741799386,17.922500937857656,4.225947129634821,60.723974664394575,0
C_00342,L_002,168,8.159595244469804,3.309438671339146,18.194032406717653,4.234020093326075,61.19647069530331,0
